,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
193,0.776,0.435,209080,0.202,0HtOJj7Kl74s1Ngf3MWeif,0.0976,2,0.245,-15.097,1,0.0702,139.574,4,0.0429
194,0.0285,0.515,220307,0.669,32lgtADX2cB9I4KFs1Y1py,3.83e-05,8,0.187,-6.469,0,0.0742,174.013,4,0.195
195,0.061,0.795,186067,0.523,5dNfHmqgr128gMY2tc5CeJ,0.0,1,0.0914,-7.165,1,0.0423,133.024,4,0.855
196,0.00256,0.618,196693,0.717,5NQbUaeTEOGdD6hHcre0dZ,0.0,7,0.625,-5.738,1,0.318,190.05,4,0.603
197,0.0349,0.823,284387,0.733,4w7yrP4RAeeyhfG9nJqQvS,0.0,1,0.324,-5.474,1,0.0628,97.972,4,0.397
198,0.0261,0.62,175747,0.936,4YwbSZaYeYja8Umyt222Qf,0.0,7,0.0679,-4.593,1,0.0308,97.527,4,0.763
199,0.0173,0.916,183695,0.571,5TqBAOIBe0bQA0spNdcG3k,1.11e-06,10,0.153,-8.241,0,0.2,103.521,4,0.498
200,0.119,0.85,190312,0.405,5tFep7dXGd7vEJ668wTPux,0.000118,7,0.0707,-7.509,0,0.225,139.976,4,0.344
201,0.71,0.687,232600,0.409,5nA67Y0XX9JipZwYxX7Gl7,0.0,9,0.126,-7.751,1,0.0311,111.861,4,0.16
202,0.112,0.483,191379,0.787,1cG0umU5TKStygKsPFZ9pY,0.0,8,0.257,-5.244,1,0.102,122.058,4,0.58
203,0.0933,0.713,196307,0.733,042x9bsUBWW2fJgJ6fUh61,2.23e-05,6,0.237,-6.431,1,0.152,108.992,4,0.502
204,0.201,0.674,233077,0.593,34i4yxPrHWquuR4kjiivFO,0.000529,11,0.209,-6.47,0,0.0582,116.995,4,0.464
205,0.471,0.652,127880,0.407,3MWlVSkoLS1e66nlZ2tuWJ,0.0,10,0.294,-11.028,0,0.0354,111.65,3,0.169
206,0.378,0.704,530253,0.481,1vvnYpYEMVB4aq9I6tHIEB,7.09e-05,11,0.0874,-10.493,0,0.363,78.628,4,0.494
207,0.789,0.857,194347,0.378,2z3joGXrdGL2iEjIKQTiN1,0.000171,7,0.119,-8.371,0,0.0928,119.976,3,0.626
208,0.446,0.64,321027,0.423,0NWqNXBJTpXbkI5rPWNy3p,0.000151,8,0.095,-10.567,0,0.0657,120.029,4,0.18
209,0.603,0.576,163387,0.319,6mb6lVLNrcUgLnEN8QnDJd,0.0,4,0.173,-10.934,1,0.0518,83.632,4,0.0921
210,0.0435,0.744,174933,0.836,6HUnnBwYZqcED1eQztxMBN,0.0,6,0.194,-2.396,0,0.0507,114.965,4,0.36
211,0.596,0.669,285520,0.599,6WSBZroxQaO3FYEpT2ACFH,0.0366,4,0.116,-8.347,0,0.222,152.05,4,0.762
212,0.218,0.713,316920,0.496,77IAeEz8LEchPN8UNjaTJ2,0.000237,7,0.0761,-10.045,0,0.311,162.039,4,0.6
213,0.0102,0.668,210227,0.725,7xHWNBFm6ObGEQPaUxHuKO,0.000479,1,0.0561,-6.127,1,0.266,191.944,4,0.729
214,0.0217,0.273,214745,0.794,1sTUEdVO85YU8Ymk2jeAls,0.0,7,0.0616,-6.644,0,0.0675,95.902,4,0.377
215,0.612,0.687,230600,0.42,6ZOPiKQeibCn7fP8dncucL,2.64e-06,7,0.0849,-7.847,1,0.0318,82.449,3,0.471
216,0.586,0.789,192846,0.442,1a5Yu5L18qNxVhXx38njON,0.00366,11,0.0927,-7.844,1,0.0421,121.971,4,0.45
217,0.605,0.667,160097,0.58,7bTwYGhBdSQ8vuXc76Xint,0.000231,5,0.0849,-6.412,1,0.0286,76.241,4,0.579
218,0.67,0.664,197653,0.439,6pDVjCUA3B1vg9waKutAsv,0.00027,4,0.119,-7.296,0,0.136,148.073,4,0.376
219,0.0548,0.811,195429,0.801,2Ae5awwKvQpTBKQHr1TYCg,2.09e-05,9,0.0742,-6.0,0,0.0802,105.055,4,0.693
220,0.0748,0.551,297893,0.851,6yr8GiTHWvFfi4o6Q5ebdT,0.0,1,0.0784,-3.277,1,0.197,171.411,4,0.1
221,0.11,0.706,207307,0.674,2s76aKBWKShlwPC4xTtEEE,0.000626,9,0.0784,-6.977,1,0.0337,113.956,4,0.545
222,0.106,0.681,175203,0.701,4IWGnyOHDrVZEtPWfs4s7q,0.0,9,0.208,-6.336,1,0.0767,139.952,4,0.398
223,0.00704,0.698,326467,0.732,5Z01UMMf7V1o0MzF86s6WJ,0.000647,2,0.359,-4.522,1,0.266,171.431,4,0.0689
224,0.152,0.675,218507,0.937,26hcyzSE154xMZCbFdtInA,0.0,0,0.154,-3.525,0,0.0509,103.961,4,0.567
225,0.177,0.598,193546,0.673,7lGKEWMXVWWTt3X71Bv44I,0.000316,9,0.203,-6.134,0,0.0469,117.02,4,0.255
226,0.0137,0.462,203507,0.538,1BECwm5qkaBwlbfo4kpYx8,0.0,0,0.429,-5.527,1,0.059,139.256,4,0.405
227,0.0752,0.504,239320,0.705,6Ius4TC0L3cN74HT7ENE6e,0.0,6,0.128,-8.205,0,0.364,175.483,4,0.584
228,0.804,0.568,260533,0.293,13HVjjWUZFaWilh2QUJKsP,1.26e-05,1,0.107,-10.253,1,0.0313,147.175,4,0.247
229,0.0145,0.739,241400,0.472,3NxAG2ni1lLa8RKL6a0INc,7.27e-06,1,0.207,-11.204,1,0.156,80.03,4,0.289
230,0.716,0.505,219683,0.397,3eze1OsZ1rqeXkKStNfTmi,0.0,5,0.0853,-9.349,1,0.324,95.063,1,0.558
231,0.104,0.88,206099,0.605,7of1slAJIWrXxP8ikAHxje,0.00488,5,0.106,-7.639,0,0.0531,120.017,4,0.626
232,0.33,0.736,219080,0.449,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326
233,0.776,0.513,278920,0.197,5rmcjZTrE9JR1YrbNZDFNW,0.00272,2,0.114,-15.167,1,0.0851,69.82,4,0.049
234,0.403,0.712,363521,0.838,6sDQ4uiWw9OdVrCXFLSlZt,0.0,7,0.809,-2.679,1,0.313,148.138,4,0.607
235,0.385,0.525,194187,0.685,0BCy325UZyR9z0t0uxwn2N,0.0,7,0.0731,-3.954,0,0.0351,78.003,4,0.54
236,0.0729,0.786,157165,0.854,6t2ubAB4iSYOuIpRAOGd4t,1.63e-06,2,0.179,-4.247,1,0.0523,105.078,4,0.687
237,0.0587,0.785,228000,0.571,2IGr3q6ljcpLvHDFLtI0yW,0.0,0,0.327,-7.477,1,0.0382,120.025,4,0.219
238,0.0317,0.544,221920,0.593,7lsYGc5H5DHktxO7gbB8bN,0.0,7,0.101,-7.569,0,0.0891,149.945,4,0.392
239,0.221,0.433,193447,0.745,6cAKeFFYW2aClZSUyvqAEW,0.0,8,0.0981,-4.632,1,0.0377,95.472,4,0.588
240,0.196,0.578,261240,0.574,0kN8xEmgMW9mh7UmDYHlJP,0.0,2,0.083,-6.209,1,0.0454,174.152,4,0.301
241,0.336,0.481,295493,0.451,4sPmO7WMQUAf45kwMOtONw,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,0.289
242,0.3,0.617,161827,0.686,1wIQtB3UQ1TfjNMZZqO6eh,1.36e-05,2,0.105,-9.858,1,0.245,79.252,4,0.544
243,0.014,0.695,235827,0.672,4qqArAiTPueDxIp7cf87h7,8.44e-05,1,0.0756,-6.109,0,0.0345,104.988,4,0.245
244,0.176,0.941,209640,0.323,5hTpBe8h35rJ67eAWHQsJx,0.0,10,0.205,-10.307,1,0.506,120.036,4,0.662
245,0.32,0.755,188853,0.629,59e7E2LMPZ2bhW5G6aCwX8,0.0,0,0.126,-8.284,1,0.312,143.083,4,0.591
246,0.643,0.79,219947,0.544,0rHJxNaQRMGK6Y4TUx3xRO,0.0,10,0.13,-6.624,0,0.368,146.077,4,0.467
247,0.303,0.945,209747,0.394,5GFDrUTLGJix84sNhjCG0g,0.0,10,0.131,-8.571,1,0.492,120.058,4,0.743
248,0.273,0.781,193181,0.57,43jBqV3j3Xi1g6wO0bhIMd,0.0,11,0.196,-5.874,0,0.188,107.059,4,0.858
249,0.00251,0.563,197793,0.775,1yNyoWWWikbLhwIGWjZuDW,0.0,8,0.326,-6.433,1,0.0366,144.945,4,0.458
250,0.0948,0.405,248337,0.846,3TRFq09DUgYj1mug6RRqJW,0.0,6,0.0666,-3.57,1,0.195,82.232,4,0.602
251,0.096,0.76,203992,0.63,0WCEaydwN65cvwaW8aqptF,0.0,1,0.113,-6.752,1,0.0582,100.977,4,0.502
252,0.0747,0.842,179507,0.498,4qdgv45EPcQqpQ08tF34f8,0.0,1,0.123,-6.838,0,0.505,150.933,4,0.32
253,0.581,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931
254,0.0232,0.461,261154,0.834,6PCUP3dWmTjcTtXY02oFdT,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471
255,0.124,0.442,199957,0.636,2Cth0v1xri32oZ799rL3rl,0.0,1,0.879,-4.219,0,0.262,87.692,5,0.251
256,0.218,0.746,184840,0.631,3SGWp9fJCzgK0WcpcKSQdy,0.0,8,0.222,-7.968,0,0.231,104.047,4,0.342
257,0.607,0.614,258987,0.379,6fxVffaTuwjgEk5h9QyRjy,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201
258,0.869,0.447,231493,0.38,1PouCui4RgDYcrQVAqdYuf,0.0,1,0.103,-9.36,1,0.0495,139.144,4,0.155
259,0.222,0.657,214693,0.703,0Zx8khUcEfCFK2AEoIhC92,0.0,1,0.256,-3.402,1,0.0753,122.381,4,0.338
260,0.474,0.781,281560,0.445,1Slwb6dOYkBlWal1PGtnNg,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
261,0.669,0.642,258373,0.289,1VdZ0vKfR5jneCmWIUAMxK,0.0,9,0.18,-9.918,1,0.0367,84.996,4,0.407
262,0.296,0.627,238373,0.721,728zbo72kOoYdGR3AhNsyF,6.41e-05,0,0.231,-7.782,0,0.0304,130.08,4,0.383
263,0.0451,0.601,199640,0.905,4ggbSF8UUSSO0wM5SockJ2,0.000672,0,0.0889,-4.007,0,0.0614,120.012,4,0.75
264,0.00151,0.664,252080,0.883,7ynCQo1KpBOyTdTdAnjSLZ,0.0926,10,0.072,-3.406,0,0.0353,127.962,4,0.381
265,0.716,0.439,193787,0.326,6CtJlacMtspgBVTzZG5aCM,0.0,6,0.121,-11.33,0,0.0991,119.879,4,0.124
266,0.522,0.745,181154,0.669,6GG2tkV9PRYGN5rniXPFXZ,0.0,9,0.154,-3.613,1,0.129,143.164,4,0.699
267,0.0113,0.806,219840,0.608,6gTJaPuj8DT8RjuDJyBgzP,0.0,1,0.635,-7.008,1,0.0659,95.049,4,0.849
268,0.051,0.886,182491,0.629,6j0teRL3WdExzqmy334sh5,7.66e-06,1,0.121,-4.404,0,0.306,158.002,4,0.487
269,0.694,0.526,526387,0.328,0SuG9kyzGRpDqrCWtgD6Lq,0.0,1,0.112,-9.864,1,0.0461,116.068,4,0.11
270,0.421,0.38,189333,0.553,1lntL1cI2UIWlxjL5QiN8g,2.63e-06,7,0.0788,-6.621,1,0.0653,179.629,4,0.384
271,0.0634,0.812,207059,0.628,4ntsD33Pgsgk8rUyZLLiUV,0.0,10,0.254,-6.164,0,0.0682,123.004,4,0.485
272,0.018,0.584,228173,0.752,0zCfmceT1YvtZXGbR6Roht,3.73e-06,8,0.647,-6.689,1,0.058,125.797,4,0.791
273,0.91,0.483,149720,0.121,0LtVx5vsq9nfpGsWgjUin6,0.0,2,0.0885,-15.133,0,0.0349,106.032,4,0.419
274,0.115,0.794,196113,0.608,6canmpFnLHVUzvVWAodifz,0.0,4,0.11,-6.822,0,0.0437,138.042,4,0.316
275,0.24,0.743,213863,0.571,0ESJlaM8CE1jRWaNtwSNj8,0.0,7,0.291,-6.054,0,0.145,119.054,4,0.495
276,0.13,0.617,194013,0.642,6A8dnC0xkiuWN4BshmTB2I,0.157,8,0.0929,-8.624,1,0.0334,105.885,4,0.221
277,0.187,0.748,180893,0.654,5ZWwLNhwmJXM7yKZJ5sxN1,0.0,7,0.265,-6.053,0,0.0651,140.039,4,0.675
278,0.0215,0.653,221507,0.658,72jbDTw1piOOj770jWNeaG,1.66e-06,2,0.0939,-6.428,1,0.0304,99.99,4,0.219
279,0.00308,0.548,226800,0.731,1uoL9GX45dTnmrWQ7Ii1Ft,4.02e-05,5,0.123,-6.997,0,0.0704,131.973,4,0.477
280,0.623,0.752,233280,0.543,044qU7kwVZaDwzWnRsmVVL,0.0706,1,0.107,-9.483,1,0.0398,126.001,4,0.282
281,0.00224,0.774,250000,0.709,33B2QbtAj8mbDpwvGTOnBt,0.00224,8,0.21,-6.166,1,0.0465,119.982,4,0.565
282,0.242,0.865,242407,0.687,7KOlJ92bu51cltsD9KU5I7,0.0,10,0.158,-3.744,0,0.217,139.023,4,0.486
283,0.0522,0.723,224133,0.669,5CPqOpKSk0QcJ3dGdaWcRB,0.192,0,0.109,-6.784,1,0.0348,125.051,4,0.35
284,0.145,0.852,194858,0.601,6CDaYzCjahDKqFAIslpveh,0.0,0,0.104,-4.917,1,0.0299,94.99,4,0.537
285,0.00981,0.629,183710,0.764,4hiUYb2nb6NlfTP9CD38Pe,0.0,7,0.221,-4.023,1,0.036,123.972,4,0.577
286,0.494,0.523,200627,0.591,1onfcprzpSGh2LqrBh17AA,0.511,1,0.0788,-8.772,1,0.0543,173.94,4,0.195
287,0.745,0.549,227467,0.423,661bbtA19xopO3lH0J4Qvr,0.172,0,0.127,-8.885,0,0.0373,119.345,4,0.144
288,0.368,0.65,192320,0.764,1sl5tSzfK1JrcQIcA8rYDy,0.0,4,0.12,-5.219,1,0.0939,102.01,4,0.704
289,0.0962,0.852,232705,0.727,0jOfl1nZf6sVBTG08Q4brn,0.0,1,0.154,-4.851,1,0.267,130.014,4,0.496
290,0.0661,0.695,334253,0.777,2nBI3iWLhupR7LyAJ5GGkE,0.0,6,0.874,-2.452,0,0.0817,135.01,4,0.36
291,0.368,0.683,176347,0.427,1sXUWdKx03aP9Gmzft58rt,0.0,8,0.0604,-6.827,1,0.0777,113.634,4,0.426
292,0.515,0.759,237507,0.245,4cxMGhkinTocPSVVKWIw0d,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209
293,0.0553,0.482,350120,0.72,439TlnnznSiBbQbgXiBqAd,2.07e-06,2,0.461,-6.812,1,0.271,90.999,4,0.222
294,0.504,0.878,251309,0.443,4WfjYOo0JxommRm1PyObJl,0.0,1,0.18,-10.054,1,0.41,95.554,4,0.672
295,0.587,0.444,213080,0.336,6eIygPhGcBFKKcxlGTJlY0,0.00274,0,0.132,-7.778,1,0.0282,183.345,3,0.392
296,0.591,0.85,265360,0.461,1crSsvtU9wZB15dIQXV2QH,0.0409,6,0.1,-9.018,0,0.0539,94.038,4,0.628
297,0.623,0.718,212320,0.583,0oiCeOPwm4zhwfyIpAE37y,0.000662,7,0.0612,-7.884,1,0.0288,119.97,4,0.422
298,0.983,0.538,190013,0.131,51lPx6ZCSalL2kvSrDUyJc,0.00522,7,0.156,-14.104,1,0.0316,136.149,4,0.32
299,0.36,0.529,230960,0.809,4atJ40xfasjdM9ZF3p07BV,0.0,8,0.242,-6.554,1,0.269,125.285,4,0.136
300,0.0823,0.587,215360,0.671,2h3i5tGUl6hMu572umjcGo,0.0,2,0.161,-4.48,1,0.144,127.133,4,0.1
301,0.15,0.584,221533,0.58,6HzDEVbfnDD1p0qFKqiZWU,1.5e-05,4,0.415,-7.234,1,0.0402,129.962,4,0.233
302,0.209,0.66,228200,0.786,4aWmUDTfIPGksMNLV2rQP2,0.0,2,0.112,-4.757,1,0.17,177.833,4,0.846
303,0.223,0.724,248945,0.452,3nxgKa7boB4WjD0X01MXtJ,0.0,1,0.118,-8.998,1,0.0884,141.903,4,0.139
304,0.684,0.593,197773,0.362,2dqLk7ezV15LEJEwUmEbXB,0.00294,0,0.125,-14.701,0,0.273,169.998,4,0.0522
305,0.025,0.721,216467,0.722,3UjJP4ludb74a29P5EHEIo,0.0,8,0.0889,-3.56,1,0.0577,135.118,4,0.112
306,0.043,0.728,151041,0.735,2oUuLLKS8WbF7ELJcwbqms,0.0,1,0.34,-3.961,1,0.307,139.128,4,0.225
307,0.0406,0.488,226173,0.915,498ZVInMGDkmmNVpSWqHiZ,0.0,7,0.351,-4.255,1,0.0389,75.019,4,0.646
308,0.0454,0.62,170502,0.87,5abwHwUhywLGNli5NDcEN7,0.000731,8,0.0974,-5.174,1,0.0494,105.05,4,0.428
309,0.0646,0.95,257546,0.743,76Y0gxtTxN0FyDCYh5qYQj,1.19e-05,10,0.103,-5.861,0,0.238,136.98,4,0.62
310,0.105,0.803,203180,0.743,0fg8CqpjdojMyXLNzM2PaJ,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,4,0.674
311,0.0379,0.825,153558,0.7,4oLuMvGQ4WJfU2s4OM6nfE,0.0,11,0.139,-5.098,0,0.243,132.996,4,0.317
312,0.307,0.92,304041,0.674,6p8NuHm8uCGnn2Dtbtf7zE,0.0,1,0.104,-5.662,0,0.264,141.967,4,0.741
313,0.53,0.745,363934,0.685,204U3zjm9kkzX25Pr4Rdld,0.0,4,0.176,-5.7,0,0.0313,121.977,4,0.437
314,0.293,0.786,248506,0.625,7sO0dVFCfixpLshm4daMH3,0.0,6,0.15,-4.194,1,0.0542,123.983,4,0.216
315,0.0895,0.584,220883,0.54,3ebXMykcMXOcLeJ9xZ17XH,0.0,1,0.261,-7.786,0,0.0576,137.972,4,0.195
316,0.0477,0.907,211244,0.489,5wihevBA7MO9PNYyWyTfkh,0.0,8,0.115,-5.79,1,0.158,136.982,4,0.253
317,0.162,0.862,274097,0.785,4AlrLQ2RMxOwz1gTTkb4vQ,0.0,8,0.128,-3.571,1,0.232,123.012,4,0.372
318,0.145,0.723,290794,0.768,3BoPOp7YNORLqMUjE5XAh9,0.0,0,0.172,-5.469,0,0.0587,142.022,4,0.526
319,0.00625,0.836,294658,0.758,5QxqypupYWHrY8IkGCSObQ,0.0,8,0.207,-5.217,1,0.191,140.021,4,0.551
320,0.202,0.562,288387,0.758,4Dbn05LNVX5giGbgbz5fdQ,0.0,1,0.352,-4.592,1,0.188,133.951,4,0.573
321,0.0391,0.562,201720,0.688,5clYhUpqYzy0Fdz3TdtZ3j,0.0,4,0.235,-5.353,1,0.0794,79.979,4,0.707
322,0.085,0.726,166707,0.576,54LGxQGf5LPXNGjtzDZ5IE,0.0,0,0.0458,-7.341,1,0.146,82.055,4,0.783
323,0.226,0.827,191720,0.702,6Dwtha2FtZFoMEBh5GR2sq,5.04e-05,6,0.158,-7.264,1,0.267,130.02,4,0.694
324,0.0266,0.66,235693,0.698,2wSQyp6VzUopSFBinRo1iD,0.0,5,0.296,-6.266,0,0.0467,120.959,4,0.396
325,0.0799,0.653,197541,0.553,6piGXG0H9AybPDVnwwIMao,0.0,8,0.313,-6.888,0,0.236,118.004,4,0.468
326,0.273,0.422,261160,0.712,2CvOqDpQIMw69cCzWqr5yr,0.0,11,0.051,-5.907,0,0.1,78.454,4,0.471
327,0.264,0.74,209122,0.453,4MV4wa3Dke1GMBtk06GMR0,7.13e-05,5,0.129,-7.58,0,0.151,98.057,4,0.514
328,0.275,0.721,183280,0.593,6krNSTegkvGMmdIUOUEQH1,0.0,0,0.0714,-4.768,0,0.0397,145.025,4,0.721
329,0.111,0.439,177029,0.447,1W7zkKgRv9mrLbfdQ8XyH3,0.0,10,0.303,-8.318,0,0.0436,121.48,4,0.11
330,0.116,0.685,201893,0.783,7f08qp3HROTkfrtNpiYGGo,0.0,11,0.194,-4.152,1,0.0276,90.008,4,0.525
331,0.0084,0.629,242373,0.7,5V1QsNSEDF7YmNBhSKhE75,0.0,2,0.118,-6.212,1,0.264,85.814,4,0.153
332,0.463,0.731,165387,0.469,7mldq42yDuxiUNn08nvzHO,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631
333,0.0253,0.598,202661,0.496,4STaHtfguDMkWbPEo6Fwcx,0.00132,0,0.12,-9.309,1,0.0804,128.06,4,0.725
334,0.0303,0.672,246773,0.574,2wf9bp4MkChojtljddWpbO,2.02e-06,9,0.18,-4.663,1,0.0993,103.019,4,0.106
335,0.0524,0.779,204347,0.787,0CcQNd8CINkwQfe1RDtGV6,0.0,10,0.14,-4.305,0,0.108,124.982,4,0.708
336,0.0158,0.552,189467,0.893,5sjIhQzNljMVrDklI91ezp,0.0,0,0.105,-4.593,1,0.0383,163.948,4,0.777
337,0.0801,0.451,356080,0.911,7o2CTH4ctstm8TNelqjb51,0.146,6,0.236,-7.765,1,0.0466,125.122,4,0.63
338,0.608,0.58,325840,0.768,1MksGqIztTT6M9R1ErKVs8,1.05e-06,11,0.342,-5.482,1,0.386,124.719,5,0.351
339,0.147,0.745,213693,0.714,1jQsKN68yE94tMYml0wHMd,0.0,1,0.132,-6.729,1,0.0768,136.972,4,0.554
340,0.831,0.578,210507,0.608,0URaKGzNTtzKRtsJN1RkA9,0.0,7,0.108,-5.997,0,0.0507,84.932,4,0.199
341,0.284,0.77,287320,0.565,1r0faljjM2b876iNoaDUh5,0.0,10,0.257,-7.641,0,0.272,141.999,4,0.394
342,0.388,0.611,271693,0.611,1u0MOgWF1bbylVxpJG2ZjB,0.0,8,0.113,-8.751,1,0.143,142.187,4,0.38
343,0.147,0.473,242307,0.534,2pzuU8vLaG8W1P31X65ZP9,0.0,1,0.585,-8.622,1,0.249,145.166,4,0.118
344,0.712,0.524,89867,0.489,7yoe9vbbzakNAXwb1UaWLS,0.0,1,0.311,-7.142,1,0.309,117.296,4,0.683
345,0.862,0.391,64093,0.808,35k5ePiDMMdacA7jIF9RFY,0.000142,8,0.407,-9.302,1,0.134,95.375,3,0.304
346,0.7,0.462,225067,0.741,5VlstKgCJPHDIMCQO4jHcQ,0.0,10,0.34,-8.008,0,0.162,166.029,4,0.589
347,0.296,0.379,292520,0.644,6zpXc7WJ3TqYWb02B6sKyF,0.0,10,0.313,-7.933,0,0.112,89.349,5,0.144
348,0.293,0.714,208307,0.674,7M62jxrvr7UJdo6DchAFf3,0.0,5,0.262,-7.135,0,0.268,136.114,4,0.388
349,0.127,0.737,212564,0.729,6wV12xIUb8oFY7lBy4KuQe,2.16e-05,5,0.077,-6.817,0,0.0354,111.937,4,0.436
350,0.00835,0.735,217787,0.503,5f5KGCBUtnR3dTSdNfRcZG,0.0,0,0.123,-8.605,1,0.0667,99.916,4,0.356
351,0.171,0.587,254694,0.711,3muBQDekYAg7jm6hDu6R0Z,0.0,1,0.125,-6.33,1,0.42,98.008,4,0.381
352,0.0698,0.874,237400,0.568,49zD0wr2S3d0lZPib0K4e1,1.38e-05,11,0.149,-5.896,0,0.224,139.995,4,0.46
353,0.0837,0.804,238587,0.886,0pSBuHjILhNEo55xK1zrRt,0.0,1,0.266,-2.512,1,0.04,144.946,4,0.789
354,0.477,0.668,205280,0.449,50PWlIBU7PlGGwzgN8TiFJ,0.0,0,0.107,-7.897,1,0.0451,129.889,4,0.154
355,0.024,0.852,233787,0.693,4X5f3vT8MRuXF68pfjNte5,0.0,1,0.11,-6.87,1,0.274,95.967,4,0.66
356,0.118,0.851,237200,0.806,1QV6tiMFM6fSOKOGLMHYYg,1.64e-06,4,0.121,-4.62,1,0.0787,118.999,4,0.787
357,0.00305,0.697,294573,0.921,5P5cGNzqh6A353N3ShDK6Y,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,4,0.721
358,0.00145,0.616,182000,0.861,5ou59ERA2f7ffyAxAcZyVz,0.0,1,0.357,-5.464,0,0.0376,124.988,4,0.68
359,0.00587,0.825,220627,0.832,00BuKLSAFkaEkaVAgIMbeA,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,0.713
360,0.0264,0.822,241933,0.739,1dzQoRqT5ucxXVaAhTcT0J,4.26e-05,1,0.181,-4.541,0,0.0311,118.992,4,0.745
361,0.00381,0.583,260253,0.836,209NkbzmsUa9pAobU7xGyf,0.0,11,0.31,-5.066,1,0.191,123.921,4,0.522
362,0.101,0.664,207720,0.889,6FopJmIHgp2ADIHEDrJixZ,0.0,7,0.111,-5.675,1,0.155,149.955,4,0.927
363,0.123,0.514,263120,0.837,23TxRN09aR1RB0G0tFoT0b,0.0,5,0.0879,-3.598,1,0.0387,143.893,4,0.558
364,0.127,0.5,250987,0.748,4bHsxqR3GMrXTxEPLuK5ue,0.0,4,0.447,-9.072,1,0.0363,118.852,4,0.514
365,0.000452,0.378,258773,0.896,5qqabIl2vWzo9ApSC317sa,0.0,2,0.194,-4.066,1,0.0407,174.302,4,0.469
366,0.568,0.479,172724,0.419,5Db9VIdDsN5yu3Eu7CT0i4,0.000217,0,0.11,-6.517,1,0.0389,85.014,4,0.186
367,0.634,0.566,241688,0.664,0IqKeD8ZSP72KbGYyzEcAs,0.0,4,0.116,-5.303,0,0.0464,128.945,4,0.437
368,0.0733,0.448,237734,0.801,6520aj0B4FSKGVuKNsOCOi,0.0,0,0.146,-5.363,1,0.165,189.798,4,0.462
369,0.109,0.643,268813,0.813,6E39QsoWB7JjphPF9xCQSN,0.000348,5,0.355,-2.147,0,0.0828,124.178,4,0.36
370,0.0514,0.838,195988,0.765,5H7CwzYZ60e7w69tX4ivQN,0.00021,1,0.0297,-2.332,0,0.0462,100.021,4,0.905
371,0.159,0.837,163904,0.551,7yTGNfswQgcfZ0Y1LLI5aA,0.0,3,0.0877,-8.028,0,0.0961,139.083,4,0.357
372,0.336,0.654,191000,0.859,11Fo4dAH31K7UZHGqCkCmE,0.0,0,0.0947,-4.321,1,0.166,114.87,4,0.704
373,0.947,0.461,257775,0.293,6m9qPYXmhge2QhBLfFKnVF,9.95e-06,6,0.0936,-9.52,1,0.0555,180.297,4,0.531
374,0.222,0.543,184320,0.783,4WdCxlUyj3TCTBaJx5s9tF,7.5e-05,10,0.244,-4.834,1,0.117,150.0,4,0.294
375,0.0273,0.849,265314,0.52,30rFcHLyR2K2FKGvIMhTIv,0.0238,1,0.116,-9.814,0,0.26,141.9,4,0.185
376,0.0013,0.939,187213,0.548,3lNfezSWDZIdt6XMwyNCJi,0.0,2,0.111,-7.16,1,0.141,134.004,4,0.0631
377,0.0632,0.623,223847,0.493,1sYSP7gKa5kdKIfhANfori,0.0,5,0.104,-7.727,0,0.0338,81.019,4,0.594
378,0.476,0.711,174311,0.462,49VzL5oBsUICN7U34T98b9,3.86e-05,10,0.108,-7.132,0,0.055,84.04,4,0.294
379,0.381,0.66,227427,0.383,5kNe7PE09d6Kvw5pAsx23n,0.0,2,0.119,-9.377,1,0.0304,83.096,4,0.381
380,0.145,0.468,214760,0.515,4nDfc6F2uVcc6wdG7kBzWO,0.0,6,0.132,-6.578,1,0.0665,86.21,4,0.187
381,0.308,0.531,203794,0.544,3ZLyt2ndLFBh148XRYjYYZ,1.89e-06,0,0.0835,-8.615,0,0.462,131.921,4,0.398
382,0.294,0.771,206240,0.647,0jx8zY5JQsS4YEQcfkoc5C,0.0,5,0.37,-5.127,0,0.376,155.914,4,0.678
383,0.0358,0.704,141542,0.777,60xaS8mYBKUW4VQQ666N0T,0.0,2,0.151,-5.729,1,0.195,111.921,4,0.392
384,0.257,0.705,226494,0.453,1Uq3IOIy1CUlHUgP6vWpum,0.0,3,0.143,-8.174,1,0.196,124.942,4,0.283
385,0.723,0.714,221940,0.343,2VQc9orzwE6a5qFfy54P6e,5.48e-06,10,0.102,-7.641,1,0.38,72.348,4,0.372
386,0.675,0.693,290316,0.426,2fl0B0OaXjWbjHCQFx2O8W,1.03e-05,8,0.115,-12.476,1,0.302,144.796,4,0.477
